Query.Mass,Matched.Compound,Matched.Form,Mass.Diff
160.07575,C05660,M-HCOOH+H[1+],2.64667700093923e-05
160.07575,C16586,M-H4O2+H[1+],0.000173533229997247
522.10002,C00325,M-HCOONa+H[1+],0.00205646677000004
438.97919,C01243,M+H2O+H[1+],0.00108646677000479
438.97919,C01245,M+H2O+H[1+],0.00108646677000479
309.04962,C00365,M+H[1+],0.00134353322999914
309.04962,C03227,M+HCOOK[1+],0.00134353322999914
309.04962,C05651,M+HCOOK[1+],0.00134353322999914
308.06443,C00239,M+H[1+],0.00025353323002264
308.06443,C19563,M+HCOOK[1+],0.000153533229990899
308.06443,C19566,M+HCOOK[1+],0.000153533229990899
405.0095,C00015,M+H[1+],2.35332299780566e-05
664.11627,C00003,M[1+],0.000630000000001019
97.02839,C00544,M-C3H4O2+H[1+],8.64667700000155e-05
97.02839,C03912,M-NH3+H[1+],8.64667700000155e-05
97.02839,C03564,M-NH3+H[1+],8.64667700000155e-05
97.02839,C01161,M-C3H4O2+H[1+],8.64667700000155e-05
97.02839,C05577,M-C3H4O2+H[1+],8.64667700000155e-05
332.0753,C00360,M+H[1+],0.000176466769971739
332.0753,C05983,M-C3H4O2+H[1+],0.000176466769971739
233.06311,C01019,M+HCOONa[1+],6.64667700220889e-05
233.06311,C02076,M+Na[1+],0.000166466770025409
400.34193,C02990,M+H[1+],0.00024646677002238
400.34193,C01829,M+H+Na[2+],0.000303533230010089
193.06474,C16604,M-NH3+H[1+],0.000136466770015886
193.06474,C07643,M-HCOOK+H[1+],0.000936466770014022
193.06474,C07645,M-HCOOK+H[1+],0.000936466770014022
193.06474,C16553,M-HCOOK+H[1+],0.000936466770014022
511.09671,C00307,M+Na[1+],0.00013353322998455
204.04883,C00147,M+HCOONa[1+],0.000346466769997278
180.06551,C07480,M[1+],0.00081000000000131
180.06551,C13747,M[1+],0.00081000000000131
180.06551,C00355,M-H2O+H[1+],3.35332299812308e-05
180.06551,C01252,M-CO+H[1+],3.35332299812308e-05
180.06551,C05637,M+H2O+H[1+],6.64667700220889e-05
180.06551,C05639,M+H2O+H[1+],6.64667700220889e-05
180.06551,C05645,M-CO2+H[1+],6.64667700220889e-05
180.06551,C14801,M-CO+H[1+],3.35332299812308e-05
209.05977,C05844,M-HCOOH+H[1+],0.000593533229988452
209.05977,C07646,M-HCOOK+H[1+],0.00080646677000118
391.28404,C00695,M-H2O+H[1+],0.000236466769990784
173.04196,C00121,M+Na[1+],0.000116466770009538
173.04196,C00181,M+Na[1+],0.000116466770009538
173.04196,C00259,M+Na[1+],0.000116466770009538
173.04196,C00309,M+Na[1+],0.000116466770009538
173.04196,C00310,M+Na[1+],0.000116466770009538
173.04196,C00312,M+Na[1+],0.000116466770009538
173.04196,C06001,M+HCOONa[1+],1.64667700062182e-05
173.04196,C05984,M+HCOONa[1+],1.64667700062182e-05
173.04196,C01089,M+HCOONa[1+],1.64667700062182e-05
188.07059,C00078,M-NH3+H[1+],8.64667700000155e-05
188.07059,C05660,M-H2O+H[1+],1.35332300033042e-05
114.06623,C00300,M-H2O+H[1+],5.35332300017899e-05
302.06358,C00357,M+H[1+],3.53322997170835e-06
302.06358,C04257,M+H[1+],3.53322997170835e-06
302.06358,C04501,M+H[1+],3.53322997170835e-06
302.06358,C18060,M+H[1+],3.53322997170835e-06
302.06358,C00020,M-HCOOH+H[1+],0.00139646677001792
302.06358,C00362,M-HCOOH+H[1+],0.00139646677001792
302.06358,C00942,M-CO2+H[1+],0.00129646676998618
209.05961,C05844,M-HCOOH+H[1+],0.000433533229994509
209.05961,C07646,M-HCOOK+H[1+],0.000966466769995122
265.04699,C05381,M(C13)+2H[2+],0.000336466770022525
175.1189,C00062,M+H[1+],7.6466770025263e-05
175.1189,C00792,M+H[1+],7.6466770025263e-05
253.00829,C00117,M+Na[1+],0.000186466770031757
253.00829,C00199,M+Na[1+],0.000186466770031757
253.00829,C00231,M+Na[1+],0.000186466770031757
253.00829,C00620,M+Na[1+],0.000186466770031757
253.00829,C00191,M+NaCl[1+],0.000286466770006655
253.00829,C00618,M+NaCl[1+],0.000286466770006655
253.00829,C05699,M-H2O+H[1+],0.000286466770035076
191.01029,C00642,M+K[1+],0.000213533229981522
191.01029,C04043,M+K[1+],0.000213533229981522
191.01029,C05852,M+K[1+],0.000213533229981522
405.00944,C00015,M+H[1+],3.64667700409882e-05
245.06109,C00307,M+2H[2+],0.000163533229994073
247.01537,C07644,M-CO+H[1+],0.00100646677000782
247.01537,C07646,M-HCOOH+H[1+],0.00110646676998272
489.11439,C00307,M+H[1+],0.000186466770003335
247.24194,C00712,M-H4O2+H[1+],3.64667700125665e-05
247.24194,C00523,M-CO2+H[1+],0.000136466770015886
247.24194,C03852,M-HCOOH+H[1+],0.000136466770015886
247.24194,C03917,M-CO2+H[1+],0.000136466770015886
247.24194,C04295,M-CO2+H[1+],0.000136466770015886
247.24194,C04373,M-CO2+H[1+],0.000136466770015886
247.24194,C05293,M-CO2+H[1+],0.000136466770015886
247.24194,C05480,M-C3H4O2+H[1+],0.000136466770015886
247.24194,C13712,M-C3H4O2+H[1+],0.000136466770015886
247.24194,C18041,M-C3H4O2+H[1+],0.000136466770015886
173.08077,C03771,M[1+],0.000769999999988613
253.00827,C00117,M+Na[1+],0.000206466770009683
253.00827,C00199,M+Na[1+],0.000206466770009683
253.00827,C00231,M+Na[1+],0.000206466770009683
253.00827,C00620,M+Na[1+],0.000206466770009683
253.00827,C00191,M+NaCl[1+],0.000306466769984581
253.00827,C00618,M+NaCl[1+],0.000306466769984581
253.00827,C05699,M-H2O+H[1+],0.000306466770013003
180.06542,C07480,M[1+],0.000720000000001164
180.06542,C13747,M[1+],0.000720000000001164
180.06542,C00355,M-H2O+H[1+],5.64667700189148e-05
180.06542,C01252,M-CO+H[1+],5.64667700189148e-05
180.06542,C05637,M+H2O+H[1+],0.000156466770022234
180.06542,C05639,M+H2O+H[1+],0.000156466770022234
180.06542,C05645,M-CO2+H[1+],0.000156466770022234
180.06542,C14801,M-CO+H[1+],5.64667700189148e-05
253.00838,C00117,M+Na[1+],9.64667700316113e-05
253.00838,C00199,M+Na[1+],9.64667700316113e-05
253.00838,C00231,M+Na[1+],9.64667700316113e-05
253.00838,C00620,M+Na[1+],9.64667700316113e-05
253.00838,C00191,M+NaCl[1+],0.000196466770006509
253.00838,C00618,M+NaCl[1+],0.000196466770006509
253.00838,C05699,M-H2O+H[1+],0.000196466770034931
435.12254,C14791,M-NH3+H[1+],0.000463533230004032
489.11473,C00307,M+H[1+],0.000153533229990899
348.07042,C00020,M+H[1+],4.35332299844049e-05
348.07042,C00362,M+H[1+],4.35332299844049e-05
348.07042,C00270,M+K[1+],0.00164353322998068
361.06126,C14853,M+NaCl[1+],0.0010835332300303
307.08347,C00051,M[1+],0.000330000000019481
307.08347,C05643,M+NaCl[1+],0.00149353322996149
307.08347,C00127,M+2H[2+],0.000193533229946752
186.05807,C00847,M(Cl37)+H[1+],0.000393533229981813
195.08024,C02291,M-CO+H[1+],0.000563533230007351
195.08024,C16633,M-HCOONa+H[1+],0.000263533229997392
347.02509,C00105,M+Na[1+],8.64667700852806e-05
347.02511,C00105,M+Na[1+],6.64667700789323e-05
284.0993,C00387,M+H[1+],0.000323533230016437
416.12839,C20776,M-H2O+H[1+],0.00158646676999297
416.12839,C14791,M-H4O2+H[1+],0.0010135332300365
120.08092,C00483,M-H2O+H[1+],0.000143533230001935
120.08092,C00079,M-HCOOH+H[1+],4.35332300128266e-05
438.97975,C01243,M+H2O+H[1+],0.000526466769997569
438.97975,C01245,M+H2O+H[1+],0.000526466769997569
212.04299,C02305,M+H[1+],8.64667700000155e-05
212.04299,C03771,M+K[1+],0.000213533229981522
264.03909,C05660,M+NaCl[1+],0.000686466770048355
264.03909,C07585,M+HCOOK[1+],0.00101353322997966
232.04391,C05947,M+HCOONa[1+],0.00113353322998933
233.06321,C01019,M+HCOONa[1+],3.35332299812308e-05
233.06321,C02076,M+Na[1+],6.64667700220889e-05
457.10458,C00019,M+NaCl[1+],0.00150353322999308
664.1161,C00003,M[1+],0.000800000000026557
152.05667,C00242,M+H[1+],6.46677000304408e-06
152.05667,C22499,M+H[1+],6.46677000304408e-06
215.01629,C00026,M+HCOONa[1+],0.000113533230006624
215.01629,C00158,M+Na[1+],1.35332300033042e-05
215.01629,C00311,M+Na[1+],1.35332300033042e-05
389.20669,C05476,M+K[1+],0.00178646676999961
630.07131,C00043,M+Na[1+],0.000433533230079775
630.07131,C00203,M+Na[1+],0.000433533230079775
400.34217,C02990,M+H[1+],6.46677000304408e-06
400.34217,C01829,M+H+Na[2+],0.000543533230029425
247.24195,C00712,M-H4O2+H[1+],2.64667700093923e-05
247.24195,C00523,M-CO2+H[1+],0.000126466770012712
247.24195,C03852,M-HCOOH+H[1+],0.000126466770012712
247.24195,C03917,M-CO2+H[1+],0.000126466770012712
247.24195,C04295,M-CO2+H[1+],0.000126466770012712
247.24195,C04373,M-CO2+H[1+],0.000126466770012712
247.24195,C05293,M-CO2+H[1+],0.000126466770012712
247.24195,C05480,M-C3H4O2+H[1+],0.000126466770012712
247.24195,C13712,M-C3H4O2+H[1+],0.000126466770012712
247.24195,C18041,M-C3H4O2+H[1+],0.000126466770012712
146.06018,C00082,M-H4O2+H[1+],0.000203533229978348
146.06018,C05635,M-HCOOH+H[1+],0.00010353323000345
146.06018,C14040,M-CO+H[1+],0.000203533230006769
146.06018,C14800,M-CO2+H[1+],0.00010353323000345
146.06018,C14802,M-CO2+H[1+],0.00010353323000345
146.06018,C16596,M-HCOOH+H[1+],0.00010353323000345
233.06455,C20934,M-H4O2+H[1+],0.000926466770039269
160.07564,C00637,M+H[1+],3.64667700125665e-05
160.07564,C00780,M-NH3+H[1+],0.000136466770015886
160.07564,C00331,M-CO2+H[1+],3.64667700125665e-05
160.07564,C05660,M-HCOOH+H[1+],0.000136466770015886
160.07564,C16586,M-H4O2+H[1+],6.35332299907532e-05
102.04325,C05636,M+H+Na[2+],2.35332300064783e-05
102.04325,C05638,M+H+Na[2+],2.35332300064783e-05
608.08901,C00043,M+H[1+],0.000133533230041394
608.08901,C00203,M+H[1+],0.000133533230041394
205.09705,C00078,M+H[1+],0.000126466770012712
300.28959,C00319,M+H[1+],8.64667700284372e-05
300.28959,C02934,M+H[1+],8.64667700284372e-05
300.28959,C12144,M-H2O+H[1+],8.64667700284372e-05
204.08659,C01132,M-H2O+H[1+],1.35332300033042e-05
204.08659,C00140,M-H2O+H[1+],1.35332300033042e-05
204.08659,C00645,M-H2O+H[1+],1.35332300033042e-05
613.15908,C00127,M+H[1+],0.000196466770034931
204.12303,C00315,M+NaCl[1+],0.000746466770010557
399.14451,C00019,M+H[1+],3.35332300096525e-05
197.05968,C01419,M+H2O+H[1+],0.000603533229963205
160.07558,C00637,M+H[1+],9.64667700031896e-05
160.07558,C00780,M-NH3+H[1+],0.000196466770006509
160.07558,C00331,M-CO2+H[1+],9.64667700031896e-05
160.07558,C05660,M-HCOOH+H[1+],0.000196466770006509
160.07558,C16586,M-H4O2+H[1+],3.53323000013006e-06
375.09085,C03406,M+HCOOK[1+],0.00032646676999093
231.02629,C00117,M+H[1+],0.000186466770031757
231.02629,C00199,M+H[1+],0.000186466770031757
231.02629,C00231,M+H[1+],0.000186466770031757
231.02629,C00620,M+H[1+],0.000186466770031757
231.02629,C00345,M-HCOOH+H[1+],0.000186466770031757
231.02629,C01236,M-CO+H[1+],8.64667700000155e-05
516.08934,C00301,M-CO2+H[1+],0.000163533230079338
208.98205,C00197,M+Na[1+],0.000126466770012712
208.98205,C00631,M+Na[1+],0.000126466770012712
208.98205,C00227,M+HCOONa[1+],0.000126466770012712
233.06308,C01019,M+HCOONa[1+],9.64667700031896e-05
233.06308,C02076,M+Na[1+],0.000196466770006509
188.03494,C04409,M(S34)+H[1+],0.000536466770000743
188.03494,C05645,M-H4O2+H[1+],0.000763533229985569
513.29874,C22112,M+HCOOK[1+],0.001163533229942
513.29874,C00828,M+HCOONa[1+],0.00123300522989211
263.23684,C00523,M-CO+H[1+],3.64667700409882e-05
263.23684,C03917,M-CO+H[1+],3.64667700409882e-05
263.23684,C04295,M-CO+H[1+],3.64667700409882e-05
263.23684,C04373,M-CO+H[1+],3.64667700409882e-05
263.23684,C05293,M-CO+H[1+],3.64667700409882e-05
263.23684,C13713,M-C3H4O2+H[1+],0.00013646677007273
263.23684,C01595,M-H2O+H[1+],3.64667700409882e-05
263.23684,C03455,M+2H[2+],8.64667700284372e-05
263.23684,C22832,M-C3H4O2+H[1+],0.00013646677007273
298.09674,C00170,M+H[1+],0.000136466770015886
274.187,C00951,M(C13)+H[1+],0.00127646676997983
304.06508,C20775,M-H2O+H[1+],0.00119646676995444
159.09182,C00078,M-HCOOH+H[1+],4.35332300128266e-05
159.09182,C00780,M-H2O+H[1+],0.000143533230016146
222.09679,C01132,M+H[1+],0.000386466770009974
222.09679,C00140,M+H[1+],0.000386466770009974
222.09679,C00645,M+H[1+],0.000386466770009974
215.01622,C00026,M+HCOONa[1+],4.35332300128266e-05
215.01622,C00158,M+Na[1+],5.6466769990493e-05
215.01622,C00311,M+Na[1+],5.6466769990493e-05
636.14879,C11278,M+H[1+],0.000586466770073457
121.06504,C00483,M-NH3+H[1+],0.000163533229994073
121.06504,C00601,M+H[1+],0.000263533229997392
121.06504,C05581,M-HCOOH+H[1+],0.000163533230022495
121.06504,C00166,M-CO2+H[1+],0.000263533229997392
121.06504,C02763,M-CO2+H[1+],0.000263533229997392
348.07057,C00020,M+H[1+],0.000193533229946752
348.07057,C00362,M+H[1+],0.000193533229946752
489.11431,C00307,M+H[1+],0.000266466770028728
152.05664,C00242,M+H[1+],3.64667700125665e-05
152.05664,C22499,M+H[1+],3.64667700125665e-05
427.09488,C02939,M(C13)+2H[2+],0.000446466770029019
427.09488,C15980,M(C13)+2H[2+],0.000446466770029019
307.08397,C00051,M[1+],0.000170000000025539
307.08397,C00127,M+2H[2+],0.000693533229991772
664.11613,C00003,M[1+],0.000769999999988613
139.03895,C00156,M+H[1+],2.64667700093923e-05
139.03895,C05585,M+H[1+],2.64667700093923e-05
139.03895,C05580,M-HCOOH+H[1+],0.000126466770012712
207.0803,C00669,M-CO2+H[1+],0.000523533229994655
152.05689,C00242,M+H[1+],0.000213533230009944
152.05689,C22499,M+H[1+],0.000213533230009944
188.03755,C04409,M(Cl37)+H[1+],0.000673533230013845
188.03755,C19562,M+H+Na[2+],0.000823533230004614
179.08541,C02291,M-CO2+H[1+],0.000533533229997829
179.08541,C11736,M-HCOONa+H[1+],0.000333533229962768
179.08541,C12739,M-HCOONa+H[1+],0.000333533229962768
249.03713,C00117,M+H2O+H[1+],5.35332299591573e-05
249.03713,C00199,M+H2O+H[1+],5.35332299591573e-05
249.03713,C00231,M+H2O+H[1+],5.35332299591573e-05
249.03713,C00345,M-CO+H[1+],0.000253533229965797
249.03713,C00620,M+H2O+H[1+],5.35332299591573e-05
249.03713,C01019,M+HCOOK[1+],5.3533229987579e-05
249.03713,C01179,M+HCOONa[1+],0.000153533229990899
249.03713,C05350,M+HCOONa[1+],0.000153533229990899
249.03713,C02076,M+K[1+],0.000353533229969116
400.34194,C02990,M+H[1+],0.000236466769990784
400.34194,C01829,M+H+Na[2+],0.000313533230041685
165.07038,C06205,M(S34)+H[1+],0.000796466769998005
237.12324,C00978,M+H2O+H[1+],0.000136466770015886
237.12324,C05642,M-CO+H[1+],3.64667699841448e-05
247.01561,C07644,M-CO+H[1+],0.000766466769988483
247.01561,C07646,M-HCOOH+H[1+],0.000866466769963381
195.08094,C16551,M-HCOOK+H[1+],0.000436466769997423
195.08094,C16633,M-HCOONa+H[1+],0.000963533229992208
283.01886,C00103,M+Na[1+],0.000116466770009538
283.01886,C00668,M+Na[1+],0.000116466770009538
283.01886,C01172,M+Na[1+],0.000116466770009538
283.01886,C00672,M+HCOONa[1+],1.64667699777965e-05
283.01886,C00673,M+HCOONa[1+],1.64667699777965e-05
283.01886,C00275,M+Na[1+],0.000116466770009538
283.01886,C00636,M+Na[1+],0.000116466770009538
283.01886,C01094,M+Na[1+],0.000116466770009538
283.01886,C00085,M+Na[1+],0.000116466770009538
283.01886,C00446,M+Na[1+],0.000116466770009538
283.01886,C01097,M+Na[1+],0.000116466770009538
283.01886,C00092,M+Na[1+],0.000116466770009538
283.01886,C03862,M+Na[1+],0.000134992769972087
283.01886,C04006,M+Na[1+],0.000116466770009538
283.01886,C01177,M+Na[1+],0.000116466770009538
283.01886,C03546,M+Na[1+],0.000116466770009538
249.03711,C00117,M+H2O+H[1+],3.35332299812308e-05
249.03711,C00199,M+H2O+H[1+],3.35332299812308e-05
249.03711,C00231,M+H2O+H[1+],3.35332299812308e-05
249.03711,C00345,M-CO+H[1+],0.00023353322998787
249.03711,C00620,M+H2O+H[1+],3.35332299812308e-05
249.03711,C01019,M+HCOOK[1+],3.35332300096525e-05
249.03711,C01179,M+HCOONa[1+],0.000133533230012972
249.03711,C05350,M+HCOONa[1+],0.000133533230012972
249.03711,C02076,M+K[1+],0.00033353322999119
97.02857,C00544,M-C3H4O2+H[1+],9.35332300002756e-05
97.02857,C03912,M-NH3+H[1+],9.35332300002756e-05
97.02857,C03564,M-NH3+H[1+],9.35332300002756e-05
97.02857,C01161,M-C3H4O2+H[1+],9.35332300002756e-05
97.02857,C05577,M-C3H4O2+H[1+],9.35332300002756e-05
189.0159,C00103,M-C3H4O2+H[1+],2.35332299780566e-05
189.0159,C00111,M+H2O+H[1+],2.35332299780566e-05
189.0159,C00118,M+H2O+H[1+],2.35332299780566e-05
189.0159,C00668,M-C3H4O2+H[1+],2.35332299780566e-05
189.0159,C01172,M-C3H4O2+H[1+],2.35332299780566e-05
189.0159,C00121,M+K[1+],0.000323533229988016
189.0159,C00181,M+K[1+],0.000323533229988016
189.0159,C00259,M+K[1+],0.000323533229988016
189.0159,C00309,M+K[1+],0.000323533229988016
189.0159,C00310,M+K[1+],0.000323533229988016
189.0159,C00312,M+K[1+],0.000323533229988016
189.0159,C00275,M-C3H4O2+H[1+],2.35332299780566e-05
189.0159,C00636,M-C3H4O2+H[1+],2.35332299780566e-05
189.0159,C01094,M-C3H4O2+H[1+],2.35332299780566e-05
189.0159,C00085,M-C3H4O2+H[1+],2.35332299780566e-05
189.0159,C00446,M-C3H4O2+H[1+],2.35332299780566e-05
189.0159,C01097,M-C3H4O2+H[1+],2.35332299780566e-05
189.0159,C06001,M+HCOOK[1+],2.35332299780566e-05
189.0159,C00092,M-C3H4O2+H[1+],2.35332299780566e-05
189.0159,C03862,M-C3H4O2+H[1+],5.00722995866454e-06
189.0159,C04006,M-C3H4O2+H[1+],2.35332299780566e-05
189.0159,C01177,M-C3H4O2+H[1+],2.35332299780566e-05
189.0159,C03546,M-C3H4O2+H[1+],2.35332299780566e-05
189.0159,C05984,M+HCOOK[1+],2.35332299780566e-05
189.0159,C01089,M+HCOOK[1+],2.35332299780566e-05
231.04324,C01107,M(S34)+H[1+],0.000263533229997392
231.04324,C01107,M(Cl37)+H[1+],0.00113646676999224
265.1117,C00378,M[1+],0.000600000000019918
118.06523,C03758,M-H4O2+H[1+],0.000153533229990899
118.06523,C05637,M-CO2+H[1+],5.35332300160007e-05
118.06523,C05639,M-CO2+H[1+],5.35332300160007e-05
189.01599,C00103,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C00111,M+H2O+H[1+],0.000113533229978202
189.01599,C00118,M+H2O+H[1+],0.000113533229978202
189.01599,C00668,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C01172,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C00121,M+K[1+],0.000413533229988161
189.01599,C00181,M+K[1+],0.000413533229988161
189.01599,C00259,M+K[1+],0.000413533229988161
189.01599,C00309,M+K[1+],0.000413533229988161
189.01599,C00310,M+K[1+],0.000413533229988161
189.01599,C00312,M+K[1+],0.000413533229988161
189.01599,C00275,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C00636,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C01094,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C00085,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C00446,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C01097,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C06001,M+HCOOK[1+],0.000113533229978202
189.01599,C00092,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C03862,M-C3H4O2+H[1+],9.50072299588101e-05
189.01599,C04006,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C01177,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C03546,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C05984,M+HCOOK[1+],0.000113533229978202
189.01599,C01089,M+HCOOK[1+],0.000113533229978202
538.12713,C05921,M-H4O2+H[1+],0.000353533229940695
361.1832,C18044,M-H4O2+H[1+],0.000123533230009798
267.13381,C05643,M+H2O+H[1+],0.000166466769996987
202.10724,C00788,M+H2O+H[1+],0.000136466770015886
202.10724,C05589,M+H2O+H[1+],0.000136466770015886
202.10724,C00864,M-H2O+H[1+],0.000136466770015886
328.09611,C00621,M-NH3+H[1+],4.26767700218988e-05
307.08388,C00051,M[1+],8.00000000253931e-05
307.08388,C00127,M+2H[2+],0.000603533229991626
209.05972,C05844,M-HCOOH+H[1+],0.000543533230001003
209.05972,C07646,M-HCOOK+H[1+],0.000856466769988629
258.07373,C00864,M+K[1+],0.00025353323002264
258.07373,C00357,M-CO2+H[1+],4.64667700157406e-05
258.07373,C04257,M-CO2+H[1+],4.64667700157406e-05
258.07373,C04501,M-CO2+H[1+],4.64667700157406e-05
258.07373,C18060,M-CO2+H[1+],4.64667700157406e-05
376.20814,C16547,M(S34)+H[1+],0.00086353323001731
376.20814,C16547,M(Cl37)+H[1+],0.000536466770029165
376.20814,C16549,M(S34)+H[1+],0.00086353323001731
376.20814,C16549,M(Cl37)+H[1+],0.000536466770029165
401.34501,C02990,M(C13)+H[1+],0.000566466770010265
438.98059,C01243,M+H2O+H[1+],0.000313533229984841
438.98059,C01245,M+H2O+H[1+],0.000313533229984841
170.06004,C05660,M-H4O2+H[1+],6.35332299623315e-05
152.03178,C04281,M+Na[1+],9.64667700031896e-05
152.03178,C02237,M+Na[1+],9.64667700031896e-05
152.03178,C04282,M+Na[1+],9.64667700031896e-05
152.03178,C01879,M+Na[1+],9.64667700031896e-05
123.05503,C00153,M+H[1+],0.000246466769993958
123.05503,C05828,M-H2O+H[1+],0.000246466770008169
473.11971,C05674,M[1+],0.000490000000013424
205.06398,C02291,M-H2O+H[1+],9.64667700031896e-05
205.06398,C00669,M-HCOOH+H[1+],0.000196466770006509
209.05968,C05844,M-HCOOH+H[1+],0.000503533229988307
209.05968,C07646,M-HCOOK+H[1+],0.000896466770001325
302.3052,C00836,M+H[1+],0.000176466769971739
198.03726,C01042,M+Na[1+],0.000116466770009538
198.03726,C04281,M+HCOONa[1+],1.64667699777965e-05
198.03726,C02237,M+HCOONa[1+],1.64667699777965e-05
198.03726,C04282,M+HCOONa[1+],1.64667699777965e-05
198.03726,C01879,M+HCOONa[1+],1.64667699777965e-05
130.05006,C00064,M-NH3+H[1+],0.000183533230000421
130.05006,C21029,M-NH3+H[1+],0.000183533230000421
130.05006,C04281,M+H[1+],0.000183533230000421
130.05006,C00819,M-NH3+H[1+],0.000183533230000421
130.05006,C02237,M+H[1+],0.000183533230000421
130.05006,C04282,M+H[1+],0.000183533230000421
130.05006,C01879,M+H[1+],0.000183533230000421
130.05006,C00025,M-H2O+H[1+],0.000183533230000421
130.05006,C01042,M-HCOOH+H[1+],8.35332299971014e-05
130.05006,C05938,M-H2O+H[1+],0.000183533230000421
130.05006,C02220,M-CO+H[1+],0.000283533230003741
130.05006,C00217,M-H2O+H[1+],0.000183533230000421
208.98217,C00197,M+Na[1+],6.46677000304408e-06
208.98217,C00631,M+Na[1+],6.46677000304408e-06
208.98217,C00227,M+HCOONa[1+],6.46677000304408e-06
268.10393,C00212,M+H[1+],0.000146466769990639
268.10393,C00330,M+H[1+],0.000146466769990639
258.0736,C00864,M+K[1+],0.000123533230009798
258.0736,C00357,M-CO2+H[1+],0.000176466770028583
258.0736,C04257,M-CO2+H[1+],0.000176466770028583
258.0736,C04501,M-CO2+H[1+],0.000176466770028583
258.0736,C18060,M-CO2+H[1+],0.000176466770028583
233.06314,C01019,M+HCOONa[1+],3.64667700125665e-05
233.06314,C02076,M+Na[1+],0.000136466770015886
391.28412,C00695,M-H2O+H[1+],0.000156466770022234
417.06044,C01134,M+NaCl[1+],0.00183646676998706
209.05952,C05844,M-HCOOH+H[1+],0.000343533229994364
417.11218,C20776,M-NH3+H[1+],0.0018964667700061
137.04592,C00262,M+H[1+],0.000143533229987725
137.04592,C00155,M(C13)+H[1+],0.000156466770022234
137.04592,C16355,M-HCOOH+H[1+],4.35332299844049e-05
137.04592,C16359,M-HCOOH+H[1+],4.35332299844049e-05
134.08112,C00956,M-CO+H[1+],4.35332299844049e-05
134.08112,C00148,M+H2O+H[1+],5.64667700189148e-05
134.08112,C00763,M+H2O+H[1+],5.64667700189148e-05
134.08112,C00329,M-HCOOH+H[1+],0.000156466769993813
325.04328,C00105,M+H[1+],0.000103533229946606
325.04328,C01103,M-CO2+H[1+],0.00010353323000345
348.07065,C00020,M+H[1+],0.000273533229972145
348.07065,C00362,M+H[1+],0.000273533229972145
120.08079,C00483,M-H2O+H[1+],1.35332299890933e-05
120.08079,C00079,M-HCOOH+H[1+],8.64667700000155e-05
327.06805,C03691,M+H+Na[2+],0.00132646676996728
144.08082,C00398,M-NH3+H[1+],4.35332299844049e-05
405.00955,C00015,M+H[1+],7.35332299655056e-05
173.02091,C00093,M+H[1+],6.64667700220889e-05
