Query.Mass,Matched.Compound,Matched.Form,Mass.Diff
303.19553,C05302,M+H[1+],5.35332300160007e-05
421.25738,C11134,M-CO2+H[1+],0.00109646676997954
421.25738,C11135,M-HCOOH+H[1+],0.00119646677001128
421.25738,C11136,M-HCOOH+H[1+],0.00119646677001128
421.28615,C05107,M+K[1+],0.000226466769959188
421.28615,C22136,M+K[1+],0.000226466769959188
243.174242,C00468,M-CO+H[1+],3.44667699891943e-05
243.174242,C05141,M-HCOOH+H[1+],0.000134466770020936
243.174242,C05298,M-CO2+H[1+],0.000134466770020936
243.174242,C05300,M-CO2+H[1+],0.000134466770020936
243.174242,C05301,M-HCOOH+H[1+],0.000134466770020936
303.19554,C05140,M+H[1+],6.35332299907532e-05
303.19554,C05284,M+H[1+],6.35332299907532e-05
303.19554,C05290,M+H[1+],6.35332299907532e-05
303.19554,C05295,M+H[1+],6.35332299907532e-05
303.19554,C05302,M+H[1+],6.35332299907532e-05
283.16971,C05285,M-H2O+H[1+],0.000533533229997829
283.16971,C05297,M-H2O+H[1+],0.000533533229997829
283.16971,C05299,M-H2O+H[1+],0.000533533229997829
464.337,C01747,M(S34)+H[1+],0.00137646677001158
464.337,C03108,M(S34)+H[1+],0.00137646677001158
283.16957,C05285,M-H2O+H[1+],0.000393533230010235
283.16957,C05297,M-H2O+H[1+],0.000393533230010235
283.16957,C05299,M-H2O+H[1+],0.000393533230010235
303.19528,C05140,M+H[1+],0.000196466769978088
303.19528,C05284,M+H[1+],0.000196466769978088
303.19528,C05290,M+H[1+],0.000196466769978088
303.19528,C05295,M+H[1+],0.000196466769978088
303.19528,C05302,M+H[1+],0.000196466769978088
303.19526,C05140,M+H[1+],0.000216466769984436
303.19526,C05284,M+H[1+],0.000216466769984436
303.19526,C05290,M+H[1+],0.000216466769984436
303.19526,C05295,M+H[1+],0.000216466769984436
303.19526,C05302,M+H[1+],0.000216466769984436
321.20588,C05140,M+H2O+H[1+],0.000196466770034931
321.20588,C05284,M+H2O+H[1+],0.000196466770034931
321.20588,C05290,M+H2O+H[1+],0.000196466770034931
321.20588,C05295,M+H2O+H[1+],0.000196466770034931
321.20588,C05302,M+H2O+H[1+],0.000196466770034931
201.16326,C00951,M-C3H4O2+H[1+],0.000516466769994395
225.16363,C00468,M-HCOOH+H[1+],0.000246466769965537
439.31817,C01673,M+Na[1+],0.000106466770034785
439.31817,C07712,M+Na[1+],0.000106466770034785
439.31817,C17331,M+Na[1+],0.000106466770034785
439.31817,C17332,M+Na[1+],0.000106466770034785
439.31817,C17333,M+Na[1+],0.000106466770034785
439.31817,C17336,M+Na[1+],0.000106466770034785
439.31817,C17339,M+Na[1+],0.000106466770034785
317.211,C16677,M+H[1+],7.64667699968413e-05
317.211,C16679,M+H[1+],7.64667699968413e-05
317.211,C16680,M+H[1+],7.64667699968413e-05
317.211,C00735,M-HCOOH+H[1+],0.000176466769971739
317.211,C00762,M-CO2+H[1+],0.000176466769971739
317.211,C01124,M-HCOOH+H[1+],0.000176466769971739
317.211,C01780,M-CO2+H[1+],0.000176466769971739
317.211,C05469,M-HCOOH+H[1+],0.000176466769971739
317.211,C05473,M-HCOOH+H[1+],0.000176466769971739
317.211,C05490,M-CO+H[1+],7.64667699968413e-05
317.211,C00427,M-H4O2+H[1+],7.64667699968413e-05
317.211,C00584,M-H4O2+H[1+],7.64667699968413e-05
317.211,C00696,M-H4O2+H[1+],7.64667699968413e-05
317.211,C01312,M-H4O2+H[1+],7.64667699968413e-05
317.211,C02198,M-H4O2+H[1+],7.64667699968413e-05
317.211,C04853,M-H4O2+H[1+],7.64667699968413e-05
317.211,C05949,M-H2O+H[1+],7.64667699968413e-05
317.211,C05960,M-H4O2+H[1+],7.64667699968413e-05
317.211,C04671,M-H4O2+H[1+],7.64667699968413e-05
335.22156,C05949,M+H[1+],0.000116466770009538
335.22156,C00735,M-CO+H[1+],1.64667699777965e-05
335.22156,C01124,M-CO+H[1+],1.64667699777965e-05
335.22156,C05469,M-CO+H[1+],1.64667699777965e-05
335.22156,C05473,M-CO+H[1+],1.64667699777965e-05
335.22156,C00427,M-H2O+H[1+],0.000116466770009538
335.22156,C00584,M-H2O+H[1+],0.000116466770009538
335.22156,C00696,M-H2O+H[1+],0.000116466770009538
335.22156,C01312,M-H2O+H[1+],0.000116466770009538
335.22156,C02198,M-H2O+H[1+],0.000116466770009538
335.22156,C04853,M-H2O+H[1+],0.000116466770009538
335.22156,C05960,M-H2O+H[1+],0.000116466770009538
335.22156,C04671,M-H2O+H[1+],0.000116466770009538
335.22156,C16677,M+H2O+H[1+],0.000116466770009538
335.22156,C16679,M+H2O+H[1+],0.000116466770009538
335.22156,C16680,M+H2O+H[1+],0.000116466770009538
303.19517,C05140,M+H[1+],0.000306466769984581
303.19517,C05284,M+H[1+],0.000306466769984581
303.19517,C05290,M+H[1+],0.000306466769984581
303.19517,C05295,M+H[1+],0.000306466769984581
303.19517,C05302,M+H[1+],0.000306466769984581
197.13172,C05642,M-HCOONa+H[1+],0.00084353322998254
204.12303,C00315,M+NaCl[1+],0.000746466770010557
301.17982,C05285,M+H[1+],4.35332299844049e-05
301.17982,C05297,M+H[1+],4.35332299844049e-05
301.17982,C05299,M+H[1+],4.35332299844049e-05
225.16359,C00468,M-HCOOH+H[1+],0.000286466769978233
433.29414,C05466,M-NH3+H[1+],0.000736466769978961
447.06753,C00570,M+H[1+],0.000146466770047482
449.2531,C11135,M-H2O+H[1+],0.000276466770003481
449.2531,C11136,M-H2O+H[1+],0.000276466770003481
449.2531,C11061,M-CO+H[1+],0.000176466769971739
243.1744,C00468,M-CO+H[1+],0.000123533230009798
243.1744,C05141,M-HCOOH+H[1+],2.35332299780566e-05
243.1744,C05298,M-CO2+H[1+],2.35332299780566e-05
243.1744,C05300,M-CO2+H[1+],2.35332299780566e-05
243.1744,C05301,M-HCOOH+H[1+],2.35332299780566e-05
267.17309,C05140,M-H4O2+H[1+],0.00118646676997969
267.17309,C05284,M-H4O2+H[1+],0.00118646676997969
267.17309,C05290,M-H4O2+H[1+],0.00118646676997969
267.17309,C05295,M-H4O2+H[1+],0.00118646676997969
267.17309,C05302,M-H4O2+H[1+],0.00118646676997969
143.07026,C00114,M+K[1+],1.64667700062182e-05
143.07026,C05576,M-CO+H[1+],8.35332299971014e-05
243.17454,C00468,M-CO+H[1+],0.000263533230025814
243.17454,C05141,M-HCOOH+H[1+],0.000163533229994073
243.17454,C05298,M-CO2+H[1+],0.000163533229994073
243.17454,C05300,M-CO2+H[1+],0.000163533229994073
243.17454,C05301,M-HCOOH+H[1+],0.000163533229994073
391.28404,C00695,M-H2O+H[1+],0.000236466769990784
321.20593,C05140,M+H2O+H[1+],0.000146466769990639
321.20593,C05284,M+H2O+H[1+],0.000146466769990639
321.20593,C05290,M+H2O+H[1+],0.000146466769990639
321.20593,C05295,M+H2O+H[1+],0.000146466769990639
321.20593,C05302,M+H2O+H[1+],0.000146466769990639
267.17437,C05140,M-H4O2+H[1+],9.35332300286973e-05
267.17437,C05284,M-H4O2+H[1+],9.35332300286973e-05
267.17437,C05290,M-H4O2+H[1+],9.35332300286973e-05
267.17437,C05295,M-H4O2+H[1+],9.35332300286973e-05
267.17437,C05302,M-H4O2+H[1+],9.35332300286973e-05
199.1481,C00468,M-C3H4O2+H[1+],7.64667699968413e-05
199.148,C00468,M-C3H4O2+H[1+],0.000176466770000161
285.1848,C05140,M-H2O+H[1+],7.64667699968413e-05
285.1848,C05284,M-H2O+H[1+],7.64667699968413e-05
285.1848,C05290,M-H2O+H[1+],7.64667699968413e-05
285.1848,C05295,M-H2O+H[1+],7.64667699968413e-05
285.1848,C05302,M-H2O+H[1+],7.64667699968413e-05
199.14797,C00468,M-C3H4O2+H[1+],0.000206466770009683
321.205936,C05140,M+H2O+H[1+],0.000140466770005787
321.205936,C05284,M+H2O+H[1+],0.000140466770005787
321.205936,C05290,M+H2O+H[1+],0.000140466770005787
321.205936,C05295,M+H2O+H[1+],0.000140466770005787
321.205936,C05302,M+H2O+H[1+],0.000140466770005787
199.14812,C00468,M-C3H4O2+H[1+],5.6466769990493e-05
243.1742,C00468,M-CO+H[1+],7.64667699684196e-05
243.1742,C05141,M-HCOOH+H[1+],0.000176466770000161
243.1742,C05298,M-CO2+H[1+],0.000176466770000161
243.1742,C05300,M-CO2+H[1+],0.000176466770000161
243.1742,C05301,M-HCOOH+H[1+],0.000176466770000161
267.1741,C05140,M-H4O2+H[1+],0.000176466769971739
267.1741,C05284,M-H4O2+H[1+],0.000176466769971739
267.1741,C05290,M-H4O2+H[1+],0.000176466769971739
267.1741,C05295,M-H4O2+H[1+],0.000176466769971739
267.1741,C05302,M-H4O2+H[1+],0.000176466769971739
160.07575,C11132,M(C13)+3H[3+],0.000793133436673088
160.07575,C00637,M+H[1+],7.35332299939273e-05
160.07575,C00780,M-NH3+H[1+],2.64667700093923e-05
160.07575,C00331,M-CO2+H[1+],7.35332299939273e-05
160.07575,C05660,M-HCOOH+H[1+],2.64667700093923e-05
160.07575,C16586,M-H4O2+H[1+],0.000173533229997247
143.07059,C00114,M+K[1+],0.000313533230013263
143.07059,C05576,M-CO+H[1+],0.000413533230016583
302.18387,C05285,M(C13)+H[1+],0.000693533229991772
302.18387,C05297,M(C13)+H[1+],0.000693533229991772
302.18387,C05299,M(C13)+H[1+],0.000693533229991772
317.21108,C16677,M+H[1+],3.53322997170835e-06
317.21108,C16679,M+H[1+],3.53322997170835e-06
317.21108,C16680,M+H[1+],3.53322997170835e-06
317.21108,C00735,M-HCOOH+H[1+],9.64667700031896e-05
317.21108,C00762,M-CO2+H[1+],9.64667700031896e-05
317.21108,C01124,M-HCOOH+H[1+],9.64667700031896e-05
317.21108,C01780,M-CO2+H[1+],9.64667700031896e-05
317.21108,C05469,M-HCOOH+H[1+],9.64667700031896e-05
317.21108,C05473,M-HCOOH+H[1+],9.64667700031896e-05
317.21108,C05490,M-CO+H[1+],3.53322997170835e-06
317.21108,C00427,M-H4O2+H[1+],3.53322997170835e-06
317.21108,C00584,M-H4O2+H[1+],3.53322997170835e-06
317.21108,C00696,M-H4O2+H[1+],3.53322997170835e-06
317.21108,C01312,M-H4O2+H[1+],3.53322997170835e-06
317.21108,C02198,M-H4O2+H[1+],3.53322997170835e-06
317.21108,C04853,M-H4O2+H[1+],3.53322997170835e-06
317.21108,C05949,M-H2O+H[1+],3.53322997170835e-06
317.21108,C05960,M-H4O2+H[1+],3.53322997170835e-06
317.21108,C04671,M-H4O2+H[1+],3.53322997170835e-06
319.1903,C05285,M+H2O+H[1+],7.64667700536847e-05
319.1903,C05297,M+H2O+H[1+],7.64667700536847e-05
319.1903,C05299,M+H2O+H[1+],7.64667700536847e-05
149.02366,C05653,M-NH3+H[1+],0.000283533230003741
149.02366,C05580,M-H4O2+H[1+],0.000383533229978639
303.19544,C05140,M+H[1+],3.64667699841448e-05
303.19544,C05284,M+H[1+],3.64667699841448e-05
303.19544,C05290,M+H[1+],3.64667699841448e-05
303.19544,C05295,M+H[1+],3.64667699841448e-05
303.19544,C05302,M+H[1+],3.64667699841448e-05
243.1746,C00468,M-CO+H[1+],0.000323533230016437
243.1746,C05141,M-HCOOH+H[1+],0.000223533229984696
243.1746,C05298,M-CO2+H[1+],0.000223533229984696
243.1746,C05300,M-CO2+H[1+],0.000223533229984696
243.1746,C05301,M-HCOOH+H[1+],0.000223533229984696
298.09676,C00170,M+H[1+],0.000116466770009538
199.14794,C00468,M-C3H4O2+H[1+],0.000236466769990784
285.18484,C05140,M-H2O+H[1+],3.64667699841448e-05
285.18484,C05284,M-H2O+H[1+],3.64667699841448e-05
285.18484,C05290,M-H2O+H[1+],3.64667699841448e-05
285.18484,C05295,M-H2O+H[1+],3.64667699841448e-05
285.18484,C05302,M-H2O+H[1+],3.64667699841448e-05
143.07015,C00114,M+K[1+],0.00012646676998429
143.07015,C05576,M-CO+H[1+],2.64667699809706e-05
303.19444,C05140,M+H[1+],0.00103646677001734
303.19444,C05284,M+H[1+],0.00103646677001734
303.19444,C05290,M+H[1+],0.00103646677001734
303.19444,C05295,M+H[1+],0.00103646677001734
303.19444,C05302,M+H[1+],0.00103646677001734
243.17419,C00468,M-CO+H[1+],8.64667699715937e-05
243.17419,C05141,M-HCOOH+H[1+],0.000186466770003335
243.17419,C05298,M-CO2+H[1+],0.000186466770003335
243.17419,C05300,M-CO2+H[1+],0.000186466770003335
243.17419,C05301,M-HCOOH+H[1+],0.000186466770003335
199.147945,C00468,M-C3H4O2+H[1+],0.000231466770003408
303.19534,C05140,M+H[1+],0.000136466770015886
303.19534,C05284,M+H[1+],0.000136466770015886
303.19534,C05290,M+H[1+],0.000136466770015886
303.19534,C05295,M+H[1+],0.000136466770015886
303.19534,C05302,M+H[1+],0.000136466770015886
225.163634,C00468,M-HCOOH+H[1+],0.000242466769975636
285.18457,C05140,M-H2O+H[1+],0.000306466769984581
285.18457,C05284,M-H2O+H[1+],0.000306466769984581
285.18457,C05290,M-H2O+H[1+],0.000306466769984581
285.18457,C05295,M-H2O+H[1+],0.000306466769984581
285.18457,C05302,M-H2O+H[1+],0.000306466769984581
199.148086,C00468,M-C3H4O2+H[1+],9.04667699899164e-05
423.25035,C01246,M-CO2+H[1+],0.000295824769978026
261.12658,C00831,M-H2O+H[1+],9.64667700031896e-05
261.12658,C19559,M-HCOOH+H[1+],0.000896466770029747
245.09532,C00214,M(Cl37)+H[1+],0.000543533229972581
245.09532,C00475,M(C13)+H[1+],0.00085646677001705
245.09532,C00120,M+H[1+],0.000156466770022234
522.28475,C05465,M+Na[1+],0.00132646677002413
283.1694,C05285,M-H2O+H[1+],0.000223533229984696
283.1694,C05297,M-H2O+H[1+],0.000223533229984696
283.1694,C05299,M-H2O+H[1+],0.000223533229984696
204.12288,C00315,M+NaCl[1+],0.000896466770001325
134.0812,C00956,M-CO+H[1+],0.000123533229981376
134.0812,C00148,M+H2O+H[1+],2.35332299780566e-05
134.0812,C00763,M+H2O+H[1+],2.35332299780566e-05
134.0812,C00329,M-HCOOH+H[1+],7.64667699968413e-05
656.32737,C02090,M-HCOONa+H[1+],0.00309353322995776
201.16359,C00951,M-C3H4O2+H[1+],0.000186466770003335
285.18489,C05140,M-H2O+H[1+],1.35332300033042e-05
285.18489,C05284,M-H2O+H[1+],1.35332300033042e-05
285.18489,C05290,M-H2O+H[1+],1.35332300033042e-05
285.18489,C05295,M-H2O+H[1+],1.35332300033042e-05
285.18489,C05302,M-H2O+H[1+],1.35332300033042e-05
484.3272,C01921,M+H2O+H[1+],0.000323533229959594
225.16356,C00468,M-HCOOH+H[1+],0.000316466769987755
285.18476,C05140,M-H2O+H[1+],0.000116466770009538
285.18476,C05284,M-H2O+H[1+],0.000116466770009538
285.18476,C05290,M-H2O+H[1+],0.000116466770009538
285.18476,C05295,M-H2O+H[1+],0.000116466770009538
285.18476,C05302,M-H2O+H[1+],0.000116466770009538
303.19542,C05140,M+H[1+],5.6466769990493e-05
303.19542,C05284,M+H[1+],5.6466769990493e-05
303.19542,C05290,M+H[1+],5.6466769990493e-05
303.19542,C05295,M+H[1+],5.6466769990493e-05
303.19542,C05302,M+H[1+],5.6466769990493e-05
285.1835,C05140,M-H2O+H[1+],0.00137646677001158
285.1835,C05284,M-H2O+H[1+],0.00137646677001158
285.1835,C05290,M-H2O+H[1+],0.00137646677001158
285.1835,C05295,M-H2O+H[1+],0.00137646677001158
285.1835,C05302,M-H2O+H[1+],0.00137646677001158
450.32202,C05466,M+H[1+],0.000643533230004323
218.13858,C16565,M+NaCl[1+],0.000796466769998005
250.09346,C00212,M-H2O+H[1+],1.64667699777965e-05
250.09346,C00330,M-H2O+H[1+],1.64667699777965e-05
473.11889,C05674,M[1+],0.00130999999998949
400.34217,C02990,M+H[1+],6.46677000304408e-06
400.34217,C01829,M+H+Na[2+],0.000543533230029425
319.19029,C05285,M+H2O+H[1+],8.64667700284372e-05
319.19029,C05297,M+H2O+H[1+],8.64667700284372e-05
319.19029,C05299,M+H2O+H[1+],8.64667700284372e-05
146.98188,C00022,M+NaCl[1+],3.53322997170835e-06
146.98188,C00222,M+NaCl[1+],3.53322997170835e-06
146.98188,C06754,M+HCOONa[1+],3.53322997170835e-06
400.17455,C00101,M-HCOOH+H[1+],0.00167353323001862
400.17455,C00415,M-CO2+H[1+],0.00177353322999352
231.09758,C04376,M-HCOOK+H[1+],0.00010353323000345
227.08447,C03227,M(Cl37)+H[1+],0.000293533230006915
227.08447,C05651,M(Cl37)+H[1+],0.000293533230006915
227.08447,C00120,M-H2O+H[1+],0.000406466769987901
301.17955,C05285,M+H[1+],0.000226466770016032
301.17955,C05297,M+H[1+],0.000226466770016032
301.17955,C05299,M+H[1+],0.000226466770016032
245.11313,C00931,M+H2O+H[1+],0.00014646677001906
433.25747,C11061,M-CO2+H[1+],0.0010064667699794
162.11251,C00487,M[1+],0.000490000000013424
97.02857,C00544,M-C3H4O2+H[1+],9.35332300002756e-05
97.02857,C03912,M-NH3+H[1+],9.35332300002756e-05
97.02857,C03564,M-NH3+H[1+],9.35332300002756e-05
97.02857,C01161,M-C3H4O2+H[1+],9.35332300002756e-05
97.02857,C05577,M-C3H4O2+H[1+],9.35332300002756e-05
449.28923,C01921,M-NH3+H[1+],0.000546466770060761
258.11003,C00670,M[1+],0.000569999999981974
411.09071,C04823,M-CO2+H[1+],0.000466466769978524
258.11,C00670,M[1+],0.000599999999963075
381.30008,C00695,M-CO+H[1+],0.000203533229978348
589.0452,C00029,M+Na[1+],0.000923533230093199
589.0452,C00052,M+Na[1+],0.000923533230093199
489.11473,C00307,M+H[1+],0.000153533229990899
274.187,C00951,M(C13)+H[1+],0.00127646676997983
491.24588,C02191,M-C3H4O2+H[1+],0.00170353322994288
267.17445,C05140,M-H4O2+H[1+],0.000173533229997247
267.17445,C05284,M-H4O2+H[1+],0.000173533229997247
267.17445,C05290,M-H4O2+H[1+],0.000173533229997247
267.17445,C05295,M-H4O2+H[1+],0.000173533229997247
267.17445,C05302,M-H4O2+H[1+],0.000173533229997247
134.08119,C00956,M-CO+H[1+],0.000113533229978202
134.08119,C00148,M+H2O+H[1+],1.35332299748825e-05
134.08119,C00763,M+H2O+H[1+],1.35332299748825e-05
134.08119,C00329,M-HCOOH+H[1+],8.64667700000155e-05
283.16994,C05285,M-H2O+H[1+],0.000763533229985569
283.16994,C05297,M-H2O+H[1+],0.000763533229985569
283.16994,C05299,M-H2O+H[1+],0.000763533229985569
361.1832,C18044,M-H4O2+H[1+],0.000123533230009798
321.20631,C05140,M+H2O+H[1+],0.000233533229959448
321.20631,C05284,M+H2O+H[1+],0.000233533229959448
321.20631,C05290,M+H2O+H[1+],0.000233533229959448
321.20631,C05295,M+H2O+H[1+],0.000233533229959448
321.20631,C05302,M+H2O+H[1+],0.000233533229959448
215.14243,C05298,M-C3H4O2+H[1+],0.000646466770035659
215.14243,C05300,M-C3H4O2+H[1+],0.000646466770035659
198.03723,C01042,M+Na[1+],0.00014646677001906
198.03723,C04281,M+HCOONa[1+],4.64667699873189e-05
198.03723,C02237,M+HCOONa[1+],4.64667699873189e-05
198.03723,C04282,M+HCOONa[1+],4.64667699873189e-05
198.03723,C01879,M+HCOONa[1+],4.64667699873189e-05
123.05503,C00153,M+H[1+],0.000246466769993958
123.05503,C05828,M-H2O+H[1+],0.000246466770008169
420.31008,C01921,M-HCOOH+H[1+],0.000796466769998005
242.09986,C00864,M+Na[1+],0.000116466770009538
317.21023,C16677,M+H[1+],0.000846466769985454
317.21023,C16679,M+H[1+],0.000846466769985454
317.21023,C16680,M+H[1+],0.000846466769985454
317.21023,C00735,M-HCOOH+H[1+],0.000946466769960352
317.21023,C00762,M-CO2+H[1+],0.000946466769960352
317.21023,C01124,M-HCOOH+H[1+],0.000946466769960352
317.21023,C01780,M-CO2+H[1+],0.000946466769960352
317.21023,C05469,M-HCOOH+H[1+],0.000946466769960352
317.21023,C05473,M-HCOOH+H[1+],0.000946466769960352
317.21023,C05490,M-CO+H[1+],0.000846466769985454
317.21023,C00427,M-H4O2+H[1+],0.000846466769985454
317.21023,C00584,M-H4O2+H[1+],0.000846466769985454
317.21023,C00696,M-H4O2+H[1+],0.000846466769985454
317.21023,C01312,M-H4O2+H[1+],0.000846466769985454
317.21023,C02198,M-H4O2+H[1+],0.000846466769985454
317.21023,C04853,M-H4O2+H[1+],0.000846466769985454
317.21023,C05949,M-H2O+H[1+],0.000846466769985454
317.21023,C05960,M-H4O2+H[1+],0.000846466769985454
317.21023,C04671,M-H4O2+H[1+],0.000846466769985454
467.26332,C11135,M+H[1+],0.000656466770010411
467.26332,C11136,M+H[1+],0.000656466770010411
192.06551,C00328,M-NH3+H[1+],6.64667700220889e-05
192.06551,C05635,M+H[1+],3.35332299812308e-05
192.06551,C05647,M-NH3+H[1+],6.64667700220889e-05
192.06551,C16596,M+H[1+],3.35332299812308e-05
192.06551,C00352,M-HCOONa+H[1+],6.64667700505106e-05
192.06551,C14040,M+H2O+H[1+],6.64667700220889e-05
192.06551,C16591,M-H2O+H[1+],3.35332299812308e-05
183.01121,C16634,M+H+Na[2+],0.000266466770028728
134.08121,C00956,M-CO+H[1+],0.00013353322998455
134.08121,C00148,M+H2O+H[1+],3.35332299812308e-05
134.08121,C00763,M+H2O+H[1+],3.35332299812308e-05
134.08121,C00329,M-HCOOH+H[1+],6.64667699936672e-05
258.11021,C00670,M[1+],0.000389999999981683
