Query.Mass,Matched.Compound,Matched.Form,Mass.Diff
258.0736,C04501,M-CO2+H[1+],0.000176466770028583
258.0736,C18060,M-CO2+H[1+],0.000176466770028583
307.08347,C00051,M[1+],0.000330000000019481
307.08347,C05643,M+NaCl[1+],0.00149353322996149
307.08347,C00127,M+2H[2+],0.000193533229946752
405.00944,C00015,M+H[1+],3.64667700409882e-05
361.1832,C18044,M-H4O2+H[1+],0.000123533230009798
191.01029,C00642,M+K[1+],0.000213533229981522
191.01029,C04043,M+K[1+],0.000213533229981522
191.01029,C05852,M+K[1+],0.000213533229981522
266.07531,C00475,M+Na[1+],0.000533533229997829
237.12324,C00978,M+H2O+H[1+],0.000136466770015886
237.12324,C05642,M-CO+H[1+],3.64667699841448e-05
97.02857,C00544,M-C3H4O2+H[1+],9.35332300002756e-05
97.02857,C03912,M-NH3+H[1+],9.35332300002756e-05
97.02857,C03564,M-NH3+H[1+],9.35332300002756e-05
97.02857,C01161,M-C3H4O2+H[1+],9.35332300002756e-05
97.02857,C05577,M-C3H4O2+H[1+],9.35332300002756e-05
300.28959,C00319,M+H[1+],8.64667700284372e-05
300.28959,C02934,M+H[1+],8.64667700284372e-05
300.28959,C12144,M-H2O+H[1+],8.64667700284372e-05
447.06753,C00570,M+H[1+],0.000146466770047482
245.12363,C03406,M-HCOOH+H[1+],0.000846466769985454
245.12363,C00386,M+H2O+H[1+],0.000846466770013876
267.13387,C05643,M+H2O+H[1+],0.000106466769977942
90.05502,C00099,M+H[1+],4.35332299986158e-05
90.05502,C00041,M+H[1+],4.35332299986158e-05
90.05502,C00213,M+H[1+],4.35332299986158e-05
90.05502,C00049,M-CO2+H[1+],4.35332300128266e-05
90.05502,C00402,M-CO2+H[1+],4.35332300128266e-05
90.05502,C03508,M-CO+H[1+],0.000143533230016146
90.05502,C00956,M-C3H4O2+H[1+],4.35332299986158e-05
588.07382,C01222,M+H[1+],5.64667700473365e-05
588.07382,C00096,M-H2O+H[1+],5.64667700473365e-05
364.06536,C00144,M+H[1+],8.35332299971014e-05
364.06536,C18239,M+H[1+],8.35332299971014e-05
364.06536,C00942,M+H2O+H[1+],8.35332299971014e-05
364.06536,C03410,M+K[1+],0.00168353322993653
180.06551,C07480,M[1+],0.00081000000000131
180.06551,C13747,M[1+],0.00081000000000131
180.06551,C00355,M-H2O+H[1+],3.35332299812308e-05
180.06551,C01252,M-CO+H[1+],3.35332299812308e-05
180.06551,C05637,M+H2O+H[1+],6.64667700220889e-05
180.06551,C05639,M+H2O+H[1+],6.64667700220889e-05
180.06551,C05645,M-CO2+H[1+],6.64667700220889e-05
180.06551,C14801,M-CO+H[1+],3.35332299812308e-05
530.13704,C00101,M+HCOOK[1+],0.00253646677003871
530.13704,C15974,M+H2O+H[1+],0.00106353322996711
530.13704,C15978,M+H2O+H[1+],0.00106353322996711
530.13704,C21384,M-CO2+H[1+],0.00113646677016277
334.10677,C03451,M-HCOOH+H[1+],6.46677000304408e-06
334.10677,C00378,M+HCOONa[1+],0.000206466770009683
334.10677,C14874,M[1+],0.000530000000026121
202.10724,C00788,M+H2O+H[1+],0.000136466770015886
202.10724,C05589,M+H2O+H[1+],0.000136466770015886
202.10724,C00864,M-H2O+H[1+],0.000136466770015886
302.06358,C00357,M+H[1+],3.53322997170835e-06
302.06358,C04257,M+H[1+],3.53322997170835e-06
302.06358,C04501,M+H[1+],3.53322997170835e-06
302.06358,C18060,M+H[1+],3.53322997170835e-06
302.06358,C00020,M-HCOOH+H[1+],0.00139646677001792
302.06358,C00362,M-HCOOH+H[1+],0.00139646677001792
302.06358,C00942,M-CO2+H[1+],0.00129646676998618
382.07602,C00144,M+H2O+H[1+],0.000143533230016146
382.07602,C18239,M+H2O+H[1+],0.000143533230016146
589.0452,C00029,M+Na[1+],0.000923533230093199
589.0452,C00052,M+Na[1+],0.000923533230093199
245.07682,C00299,M+H[1+],4.35332299844049e-05
346.04197,C00055,M+Na[1+],0.00079353322996667
400.34217,C02990,M+H[1+],6.46677000304408e-06
400.34217,C01829,M+H+Na[2+],0.000543533230029425
358.18503,C00504,M-HCOOK+H[1+],0.000646466770035659
201.12331,C05341,M-NH3+H[1+],6.64667699936672e-05
347.02509,C00105,M+Na[1+],8.64667700852806e-05
301.1691,C05552,M-C3H4O2+H[1+],0.000176466770028583
348.07037,C00020,M+H[1+],6.46677000304408e-06
348.07037,C00362,M+H[1+],6.46677000304408e-06
348.07037,C00270,M+K[1+],0.00159353322999323
184.09668,C00788,M+H[1+],9.64667700031896e-05
184.09668,C05589,M+H[1+],9.64667700031896e-05
184.09668,C00079,M+H2O+H[1+],0.000196466770034931
184.09668,C00864,M-H4O2+H[1+],9.64667700316113e-05
245.06109,C00307,M+2H[2+],0.000163533229994073
370.05232,C00020,M+Na[1+],5.64667700473365e-05
370.05232,C00362,M+Na[1+],5.64667700473365e-05
370.05232,C00357,M+HCOONa[1+],0.00134353322999914
370.05232,C04257,M+HCOONa[1+],0.00134353322999914
370.05232,C04501,M+HCOONa[1+],0.00134353322999914
370.05232,C18060,M+HCOONa[1+],0.00134353322999914
373.2142,C13713,M+K[1+],0.000623533229941131
373.2142,C15492,M+HCOOK[1+],0.000323533230016437
373.2142,C22832,M+K[1+],0.000623533229941131
149.02366,C05653,M-NH3+H[1+],0.000283533230003741
149.02366,C05580,M-H4O2+H[1+],0.000383533229978639
160.0427,C00337,M(C13)+H[1+],0.000776466770020079
160.0427,C02220,M(Cl37)+H[1+],0.000723533230001294
370.05223,C00020,M+Na[1+],0.000146466770047482
370.05223,C00362,M+Na[1+],0.000146466770047482
370.05223,C00357,M+HCOONa[1+],0.00125353322999899
370.05223,C04257,M+HCOONa[1+],0.00125353322999899
370.05223,C04501,M+HCOONa[1+],0.00125353322999899
370.05223,C18060,M+HCOONa[1+],0.00125353322999899
184.07343,C05594,M[1+],0.000169999999997117
184.07343,C00588,M[1+],0.000470000000007076
130.04994,C00064,M-NH3+H[1+],6.35332299907532e-05
130.04994,C21029,M-NH3+H[1+],6.35332299907532e-05
130.04994,C04281,M+H[1+],6.35332299907532e-05
130.04994,C00819,M-NH3+H[1+],6.35332299907532e-05
130.04994,C02237,M+H[1+],6.35332299907532e-05
130.04994,C04282,M+H[1+],6.35332299907532e-05
130.04994,C01879,M+H[1+],6.35332299907532e-05
130.04994,C00025,M-H2O+H[1+],6.35332299907532e-05
130.04994,C01042,M-HCOOH+H[1+],3.64667700125665e-05
130.04994,C05938,M-H2O+H[1+],6.35332299907532e-05
130.04994,C02220,M-CO+H[1+],0.000163533229994073
130.04994,C00217,M-H2O+H[1+],6.35332299907532e-05
137.04592,C00262,M+H[1+],0.000143533229987725
137.04592,C00155,M(C13)+H[1+],0.000156466770022234
137.04592,C16355,M-HCOOH+H[1+],4.35332299844049e-05
137.04592,C16359,M-HCOOH+H[1+],4.35332299844049e-05
246.15598,C05340,M+H[1+],9.64667700031896e-05
267.13381,C05643,M+H2O+H[1+],0.000166466769996987
481.12226,C16339,M(C13)+2H[2+],0.00181646677003755
247.24195,C00712,M-H4O2+H[1+],2.64667700093923e-05
247.24195,C00523,M-CO2+H[1+],0.000126466770012712
247.24195,C03852,M-HCOOH+H[1+],0.000126466770012712
247.24195,C03917,M-CO2+H[1+],0.000126466770012712
247.24195,C04295,M-CO2+H[1+],0.000126466770012712
247.24195,C04373,M-CO2+H[1+],0.000126466770012712
247.24195,C05293,M-CO2+H[1+],0.000126466770012712
247.24195,C05480,M-C3H4O2+H[1+],0.000126466770012712
247.24195,C13712,M-C3H4O2+H[1+],0.000126466770012712
247.24195,C18041,M-C3H4O2+H[1+],0.000126466770012712
244.09246,C00475,M+H[1+],0.000316466770016177
282.27903,C00319,M-H2O+H[1+],4.64667700157406e-05
282.27903,C02934,M-H2O+H[1+],4.64667700157406e-05
282.27903,C12144,M-H4O2+H[1+],4.64667700157406e-05
258.07373,C00864,M+K[1+],0.00025353323002264
258.07373,C00357,M-CO2+H[1+],4.64667700157406e-05
258.07373,C04257,M-CO2+H[1+],4.64667700157406e-05
258.07373,C04501,M-CO2+H[1+],4.64667700157406e-05
258.07373,C18060,M-CO2+H[1+],4.64667700157406e-05
302.08017,C03492,M(S34)+H[1+],9.35332300286973e-05
302.08017,C03492,M(Cl37)+H[1+],0.00130646677001778
348.07065,C00020,M+H[1+],0.000273533229972145
348.07065,C00362,M+H[1+],0.000273533229972145
124.99981,C00074,M-CO2+H[1+],6.6466770007878e-05
124.99981,C00111,M-HCOOH+H[1+],6.64667699794563e-05
124.99981,C00118,M-HCOOH+H[1+],6.64667699794563e-05
124.99981,C00346,M-NH3+H[1+],6.6466770007878e-05
198.03723,C01042,M+Na[1+],0.00014646677001906
198.03723,C04281,M+HCOONa[1+],4.64667699873189e-05
198.03723,C02237,M+HCOONa[1+],4.64667699873189e-05
198.03723,C04282,M+HCOONa[1+],4.64667699873189e-05
198.03723,C01879,M+HCOONa[1+],4.64667699873189e-05
263.13422,C03406,M-CO+H[1+],0.000656466769953568
370.05213,C00020,M+Na[1+],0.000246466770079223
370.05213,C00362,M+Na[1+],0.000246466770079223
370.05213,C00357,M+HCOONa[1+],0.00115353322996725
370.05213,C04257,M+HCOONa[1+],0.00115353322996725
370.05213,C04501,M+HCOONa[1+],0.00115353322996725
370.05213,C18060,M+HCOONa[1+],0.00115353322996725
370.05239,C00020,M+Na[1+],1.35332299464608e-05
370.05239,C00362,M+Na[1+],1.35332299464608e-05
370.05239,C00357,M+HCOONa[1+],0.00141353322999294
370.05239,C04257,M+HCOONa[1+],0.00141353322999294
370.05239,C04501,M+HCOONa[1+],0.00141353322999294
370.05239,C18060,M+HCOONa[1+],0.00141353322999294
238.04504,C00329,M+NaCl[1+],0.000236466769990784
238.04504,C01233,M+Na[1+],0.000136466770015886
197.1008,C16586,M(C13)+H[1+],0.000623533229997975
197.1008,C00062,M+Na[1+],0.000176466770028583
197.1008,C00792,M+Na[1+],0.000176466770028583
473.33969,C02059,M+Na[1+],0.000613533229966379
205.06393,C02291,M-H2O+H[1+],0.000146466769990639
205.06393,C00669,M-HCOOH+H[1+],0.000246466769993958
295.09087,C00931,M+HCOONa[1+],0.00079353322996667
339.05931,C16582,M+HCOOK[1+],0.000433533229966088
339.05931,C16584,M+HCOOK[1+],0.000433533229966088
287.1961,C17432,M+3H[3+],0.000909800103329417
401.34501,C02990,M(C13)+H[1+],0.000566466770010265
427.09488,C02939,M(C13)+2H[2+],0.000446466770029019
427.09488,C15980,M(C13)+2H[2+],0.000446466770029019
368.02311,C05924,M-CO+H[1+],0.00146646677001172
136.06176,C00147,M+H[1+],1.64667700062182e-05
192.06551,C00328,M-NH3+H[1+],6.64667700220889e-05
192.06551,C05635,M+H[1+],3.35332299812308e-05
192.06551,C05647,M-NH3+H[1+],6.64667700220889e-05
192.06551,C16596,M+H[1+],3.35332299812308e-05
192.06551,C00352,M-HCOONa+H[1+],6.64667700505106e-05
192.06551,C14040,M+H2O+H[1+],6.64667700220889e-05
192.06551,C16591,M-H2O+H[1+],3.35332299812308e-05
175.1189,C00062,M+H[1+],7.6466770025263e-05
175.1189,C00792,M+H[1+],7.6466770025263e-05
146.06019,C00082,M-H4O2+H[1+],0.000213533229981522
146.06019,C05635,M-HCOOH+H[1+],0.000113533230006624
146.06019,C14040,M-CO+H[1+],0.000213533230009944
146.06019,C14800,M-CO2+H[1+],0.000113533230006624
146.06019,C14802,M-CO2+H[1+],0.000113533230006624
146.06019,C16596,M-HCOOH+H[1+],0.000113533230006624
231.04324,C01107,M(S34)+H[1+],0.000263533229997392
231.04324,C01107,M(Cl37)+H[1+],0.00113646676999224
198.03726,C01042,M+Na[1+],0.000116466770009538
198.03726,C04281,M+HCOONa[1+],1.64667699777965e-05
198.03726,C02237,M+HCOONa[1+],1.64667699777965e-05
198.03726,C04282,M+HCOONa[1+],1.64667699777965e-05
198.03726,C01879,M+HCOONa[1+],1.64667699777965e-05
97.02839,C00544,M-C3H4O2+H[1+],8.64667700000155e-05
97.02839,C03912,M-NH3+H[1+],8.64667700000155e-05
97.02839,C03564,M-NH3+H[1+],8.64667700000155e-05
97.02839,C01161,M-C3H4O2+H[1+],8.64667700000155e-05
97.02839,C05577,M-C3H4O2+H[1+],8.64667700000155e-05
231.02629,C00117,M+H[1+],0.000186466770031757
231.02629,C00199,M+H[1+],0.000186466770031757
231.02629,C00231,M+H[1+],0.000186466770031757
231.02629,C00620,M+H[1+],0.000186466770031757
231.02629,C00345,M-HCOOH+H[1+],0.000186466770031757
231.02629,C01236,M-CO+H[1+],8.64667700000155e-05
226.08186,C00475,M-H2O+H[1+],0.000316466769987755
659.17968,C09332,M+HCOOK[1+],0.00249646677002602
364.06531,C00144,M+H[1+],3.35332300096525e-05
364.06531,C18239,M+H[1+],3.35332300096525e-05
364.06531,C00942,M+H2O+H[1+],3.35332300096525e-05
364.06531,C03410,M+K[1+],0.00163353322994908
400.34194,C02990,M+H[1+],0.000236466769990784
400.34194,C01829,M+H+Na[2+],0.000313533230041685
139.03895,C00156,M+H[1+],2.64667700093923e-05
139.03895,C05585,M+H[1+],2.64667700093923e-05
139.03895,C05580,M-HCOOH+H[1+],0.000126466770012712
242.09975,C00864,M+Na[1+],0.000226466770016032
169.03184,C03722,M(C13)+H[1+],0.000736466770007382
169.03184,C00341,M+H+Na[2+],0.000636466770004063
169.03184,C01185,M+2H[2+],0.00036353322997229
497.10075,C15976,M[1+],0.00175000000001546
309.09291,C19562,M-CO2+H[1+],0.00146646677001172
203.05219,C00031,M+Na[1+],0.000486466770013294
203.05219,C00221,M+Na[1+],0.000486466770013294
203.05219,C00267,M+Na[1+],0.000486466770013294
203.05219,C01801,M+HCOONa[1+],0.000386466770009974
203.05219,C00095,M+Na[1+],0.000486466770013294
203.05219,C00159,M+Na[1+],0.000486466770013294
203.05219,C01720,M+Na[1+],0.000486466770013294
203.05219,C00124,M+Na[1+],0.000486466770013294
203.05219,C00137,M+Na[1+],0.000486466770013294
203.05219,C00984,M+Na[1+],0.000486466770013294
332.0753,C00360,M+H[1+],0.000176466769971739
332.0753,C05983,M-C3H4O2+H[1+],0.000176466769971739
322.10628,C14871,M-CO+H[1+],0.000396466769984727
325.0434,C00105,M+H[1+],0.000223533229984696
325.0434,C01103,M-CO2+H[1+],0.000223533230041539
621.3031,C06508,M(C13)+2H[2+],0.00227353322998169
242.09986,C00864,M+Na[1+],0.000116466770009538
287.19666,C17432,M+3H[3+],0.000349800103322195
242.09981,C00864,M+Na[1+],0.000166466770025409
375.09085,C03406,M+HCOOK[1+],0.00032646676999093
361.17635,C16300,M+HCOOK[1+],0.00112646677001749
152.05667,C00242,M+H[1+],6.46677000304408e-06
152.05667,C22499,M+H[1+],6.46677000304408e-06
202.06818,C00329,M+Na[1+],0.000496466769988047
324.05904,C00055,M+H[1+],0.000136466770015886
388.22639,C05011,M+H[1+],0.000686466770048355
388.22639,C16544,M+H[1+],0.000686466770048355
388.22639,C16545,M+H[1+],0.000686466770048355
160.07575,C11132,M(C13)+3H[3+],0.000793133436673088
160.07575,C00637,M+H[1+],7.35332299939273e-05
160.07575,C00780,M-NH3+H[1+],2.64667700093923e-05
160.07575,C00331,M-CO2+H[1+],7.35332299939273e-05
160.07575,C05660,M-HCOOH+H[1+],2.64667700093923e-05
160.07575,C16586,M-H4O2+H[1+],0.000173533229997247
328.09611,C00621,M-NH3+H[1+],4.26767700218988e-05
347.025093,C00105,M+Na[1+],8.34667700360114e-05
348.0914,C22441,M(C13)+H[1+],0.00162353323003117
348.0914,C03410,M+Na[1+],0.00122353323001789
489.11473,C00307,M+H[1+],0.000153533229990899
325.04328,C00105,M+H[1+],0.000103533229946606
325.04328,C01103,M-CO2+H[1+],0.00010353323000345
509.16058,C00353,M+NaCl[1+],0.0011035332299798
120.08079,C00483,M-H2O+H[1+],1.35332299890933e-05
120.08079,C00079,M-HCOOH+H[1+],8.64667700000155e-05
258.07358,C00864,M+K[1+],0.00010353323000345
258.07358,C00357,M-CO2+H[1+],0.000196466770034931
258.07358,C04257,M-CO2+H[1+],0.000196466770034931
258.07358,C04501,M-CO2+H[1+],0.000196466770034931
258.07358,C18060,M-CO2+H[1+],0.000196466770034931
405.0095,C00015,M+H[1+],2.35332299780566e-05
399.08264,C00921,M+HCOOK[1+],0.00136353323000549
160.04259,C02220,M(Cl37)+H[1+],0.0006135332299948
197.10062,C16586,M(C13)+H[1+],0.000443533229997684
197.10062,C00062,M+Na[1+],0.000356466770028874
197.10062,C00792,M+Na[1+],0.000356466770028874
231.09758,C04376,M-HCOOK+H[1+],0.00010353323000345
86.09644,C01672,M-NH3+H[1+],3.64667699983556e-05
86.09644,C00123,M-HCOOH+H[1+],3.64667699983556e-05
86.09644,C00407,M-HCOOH+H[1+],3.64667699983556e-05
86.09644,C00408,M-CO2+H[1+],3.64667699983556e-05
86.09644,C05936,M-CO2+H[1+],3.64667699983556e-05
226.05143,C05645,M(S34)+H[1+],0.000253533229994218
302.3052,C00836,M+H[1+],0.000176466769971739
357.0876,C04352,M-HCOOH+H[1+],0.00047646677001012
357.0876,C19489,M+HCOOK[1+],0.00107646676997319
357.0876,C19561,M+HCOOK[1+],0.00107646676997319
357.0876,C19604,M+HCOOK[1+],0.00107646676997319
603.02361,C00167,M+Na[1+],3.35332299528091e-05
136.06177,C00147,M+H[1+],6.46677000304408e-06
250.09347,C00212,M-H2O+H[1+],6.46676997462237e-06
250.09347,C00330,M-H2O+H[1+],6.46676997462237e-06
335.07379,C19562,M-H2O+H[1+],0.0002135332299531
266.07462,C00475,M+Na[1+],0.000156466770022234
307.08388,C00051,M[1+],8.00000000253931e-05
307.08388,C00127,M+2H[2+],0.000603533229991626
265.1117,C00378,M[1+],0.000600000000019918
180.06542,C07480,M[1+],0.000720000000001164
180.06542,C13747,M[1+],0.000720000000001164
180.06542,C00355,M-H2O+H[1+],5.64667700189148e-05
180.06542,C01252,M-CO+H[1+],5.64667700189148e-05
180.06542,C05637,M+H2O+H[1+],0.000156466770022234
180.06542,C05639,M+H2O+H[1+],0.000156466770022234
180.06542,C05645,M-CO2+H[1+],0.000156466770022234
180.06542,C14801,M-CO+H[1+],5.64667700189148e-05
152.05664,C00242,M+H[1+],3.64667700125665e-05
152.05664,C22499,M+H[1+],3.64667700125665e-05
245.09531,C00214,M(Cl37)+H[1+],0.000533533229997829
245.09531,C00475,M(C13)+H[1+],0.000866466769991803
245.09531,C00120,M+H[1+],0.000166466769996987
183.01121,C16634,M+H+Na[2+],0.000266466770028728
247.03825,C02985,M(S34)+H[1+],0.000373533230003886
247.03825,C02985,M(Cl37)+H[1+],0.00102646676998575
351.25046,C00712,M+HCOONa[1+],0.000116466770009538
538.09846,C16238,M(S34)+H[1+],0.000616466769997714
538.09846,C16238,M(Cl37)+H[1+],0.00201646676998735
538.09846,C00096,M-HCOONa+H[1+],0.00138353323006868
137.04579,C00262,M+H[1+],1.35332300033042e-05
137.04579,C00155,M(C13)+H[1+],0.000286466770006655
137.04579,C16355,M-HCOOH+H[1+],8.64667700000155e-05
137.04579,C16359,M-HCOOH+H[1+],8.64667700000155e-05
291.06465,C00051,M-NH3+H[1+],7.35332299655056e-05
361.06126,C14853,M+NaCl[1+],0.0010835332300303
786.16365,C00016,M+H[1+],0.000726466770061052
156.10186,C00483,M+H2O+H[1+],0.00011646677003796
156.10186,C00788,M-CO+H[1+],8.35332299971014e-05
156.10186,C05589,M-CO+H[1+],8.35332299971014e-05
218.13847,C16565,M+NaCl[1+],0.000906466769976078
333.18395,C05819,M+Na[1+],0.00139345722993767
304.09641,C14871,M-HCOOH+H[1+],0.00013353322998455
405.08777,C04352,M(S34)+H[1+],0.00150646677002442
245.11313,C00931,M+H2O+H[1+],0.00014646677001906
152.05678,C00242,M+H[1+],0.00010353323000345
152.05678,C22499,M+H[1+],0.00010353323000345
161.09205,C21015,M-C3H4O2+H[1+],2.64667699809706e-05
203.05242,C00031,M+Na[1+],0.000256466769997132
203.05242,C00221,M+Na[1+],0.000256466769997132
203.05242,C00267,M+Na[1+],0.000256466769997132
203.05242,C01801,M+HCOONa[1+],0.000156466769993813
203.05242,C00095,M+Na[1+],0.000256466769997132
203.05242,C00159,M+Na[1+],0.000256466769997132
203.05242,C01720,M+Na[1+],0.000256466769997132
203.05242,C00124,M+Na[1+],0.000256466769997132
203.05242,C00137,M+Na[1+],0.000256466769997132
203.05242,C00984,M+Na[1+],0.000256466769997132
151.06197,C00073,M(C13)+H[1+],0.000293533230006915
151.06197,C16356,M-HCOOH+H[1+],0.000493533230013554
151.06197,C16360,M-HCOOH+H[1+],0.000493533230013554
114.03726,C00073,M-H4O2+H[1+],0.000183533230014632
335.10601,C04352,M-HCOONa+H[1+],6.64667700220889e-05
235.01273,C16631,M+HCOOK[1+],5.35332300160007e-05
348.07042,C00020,M+H[1+],4.35332299844049e-05
348.07042,C00362,M+H[1+],4.35332299844049e-05
348.07042,C00270,M+K[1+],0.00164353322998068
290.08687,C00212,M+Na[1+],0.00079353322996667
290.08687,C00330,M+Na[1+],0.00079353322996667
290.08687,C03410,M-H4O2+H[1+],0.000106466770034785
362.99858,C00105,M+K[1+],9.64667700031896e-05
176.07067,C00954,M+H[1+],9.35332300002756e-05
176.07067,C05634,M+H[1+],9.35332300002756e-05
176.07067,C00331,M-CO+H[1+],0.000193533230003595
176.07067,C16587,M-H2O+H[1+],9.35332300002756e-05
176.07067,C16595,M-H2O+H[1+],9.35332300002756e-05
137.04582,C00262,M+H[1+],4.35332299844049e-05
137.04582,C00155,M(C13)+H[1+],0.000256466770025554
137.04582,C16355,M-HCOOH+H[1+],5.64667700189148e-05
137.04582,C16359,M-HCOOH+H[1+],5.64667700189148e-05
247.03812,C02985,M(S34)+H[1+],0.000243533229991044
247.03812,C02985,M(Cl37)+H[1+],0.00115646676999859
132.10211,C00123,M+H[1+],0.00023353322998787
132.10211,C00407,M+H[1+],0.00023353322998787
132.10211,C01233,M-HCOOK+H[1+],0.00023353322998787
124.999813,C00074,M-CO2+H[1+],6.34667700012415e-05
124.999813,C00111,M-HCOOH+H[1+],6.34667699728197e-05
124.999813,C00118,M-HCOOH+H[1+],6.34667699728197e-05
124.999813,C00346,M-NH3+H[1+],6.34667700012415e-05
555.26057,C00500,M-CO+H[1+],0.000493533230041976
